bill_id,number,change_hash,url,status_date,status,last_action_date,last_action,title,description
1902819,S00871,fe0fcd02567cff4bca7dce9181ff5b29,https://legiscan.com/NY/bill/S00871/2025,2025-05-13,2,2026-03-04,ADVANCED TO THIRD READING,Establishes uniform waiting list priorities for domestic violence survivors applying for public housing.,Establishes uniform waiting list priorities for domestic violence survivors applying for public housing.
1902655,S00880,4d65fc8c0cc5bfa3c0f8e61fe7e04831,https://legiscan.com/NY/bill/S00880/2025,2025-01-08,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Enacts the housing development fund company fairness, preservation, and affordability act to clarify certain provisions relating to the dissolution and reincorporation of housing development fund companies; provides for tax exemptions and abatements for housing development fund companies.","Enacts the housing development fund company fairness, preservation, and affordability act to clarify certain provisions relating to the dissolution and reincorporation of housing development fund companies; provides for tax exemptions and abatements for housing development fund companies."
1902762,S00891,1bee4646432ed3c036218ff52255a353,https://legiscan.com/NY/bill/S00891/2025,2025-01-08,1,2026-01-07,REFERRED TO SOCIAL SERVICES,"Directs the department of social services to establish a centralized homelessness crisis response data system through which state agencies, local governmental entities, including law enforcement agencies, court systems, school districts, and emergency service providers, and other relevant persons are able to share and access information related to individuals who experience chronic homelessness in order to connect or refer such individuals to services including affordable housing opportunities.","Directs the department of social services to establish a centralized homelessness crisis response data system through which state agencies, local governmental entities, including law enforcement agencies, court systems, school districts, and emergency service providers, and other relevant persons are able to share and access information related to individuals who experience chronic homelessness in order to connect or refer such individuals to services including affordable housing opportunities."
1902479,S00896,dc39c109a0f51410e5b6decac672664f,https://legiscan.com/NY/bill/S00896/2025,2025-05-21,2,2026-02-09,referred to governmental operations,"Requires the inclusion of local and municipal animal shelters, any duly incorporated society for the prevention of cruelty to animals and veterinary services when establishing local comprehensive emergency management plans; requires that information to the public include the communication accommodation needs of persons with vision or hearing impairments and information on which temporary housing and other necessary facilities are designated as animal-friendly.","Requires the inclusion of local and municipal animal shelters, any duly incorporated society for the prevention of cruelty to animals and veterinary services when establishing local comprehensive emergency management plans; requires that information to the public include the communication accommodation needs of persons with vision or hearing impairments and information on which temporary housing and other necessary facilities are designated as animal-friendly."
1903550,S00919,cfd5b013ec1d5700660ab059bb4acc14,https://legiscan.com/NY/bill/S00919/2025,2025-06-10,2,2026-03-05,1ST REPORT CAL.457,Requires local boards and the division of housing and community renewal to submit certain residential housing and zoning information to the department of state annually; requires such information to be published by the department of state on its website.,Requires local boards and the division of housing and community renewal to submit certain residential housing and zoning information to the department of state annually; requires such information to be published by the department of state on its website.
1903621,S00939,bd4f269eeb6d26d622c3a3e1e4ed33b7,https://legiscan.com/NY/bill/S00939/2025,2025-01-08,1,2026-02-10,REPORTED AND COMMITTED TO FINANCE,Establishes a fund for the creation of affordable housing for veterans and seniors.,Establishes a fund for the creation of affordable housing for veterans and seniors.
1903509,S00950,8edb12268bef73e7c836ad7e5201ef82,https://legiscan.com/NY/bill/S00950/2025,2025-01-08,1,2026-01-07,REFERRED TO AGRICULTURE,Requires a farm owner or operator that produces shell eggs or liquid eggs for human consumption to confine egg-laying hens in a cage-free housing system.,Requires a farm owner or operator that produces shell eggs or liquid eggs for human consumption to confine egg-laying hens in a cage-free housing system.
1903425,S00956,68eb27f0b99f6858b0c2f053b3dd4f22,https://legiscan.com/NY/bill/S00956/2025,2025-01-08,1,2026-02-13,"RECOMMIT, ENACTING CLAUSE STRICKEN",Establishes an affordable independent senior housing assistance program which shall provide grants within amounts appropriated or otherwise available therefor to affordable independent senior housing properties to establish and operate resident assistance programs.,Establishes an affordable independent senior housing assistance program which shall provide grants within amounts appropriated or otherwise available therefor to affordable independent senior housing properties to establish and operate resident assistance programs.
1903391,S00958,a92ccf9eac9a91d9e9fd6e0e5ca0b2a9,https://legiscan.com/NY/bill/S00958/2025,2025-01-08,1,2026-01-07,REFERRED TO SOCIAL SERVICES,Relates to making certain housing programs available regardless of immigration status; provides that local social services districts in a city with a population of five million or more shall be permitted to offer certain housing programs to individuals or families who would be eligible but for a federal law restricting eligibility based on immigration.,Relates to making certain housing programs available regardless of immigration status; provides that local social services districts in a city with a population of five million or more shall be permitted to offer certain housing programs to individuals or families who would be eligible but for a federal law restricting eligibility based on immigration.
1903887,S01058,8c7895580ccb06ed3c39357fad84c212,https://legiscan.com/NY/bill/S01058/2025,2025-01-08,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Requires rent reduction in cases of submetered utility service; directs the division of housing and community renewal to develop a standard reduction and an appeals process.,Requires rent reduction in cases of submetered utility service; directs the division of housing and community renewal to develop a standard reduction and an appeals process.
1905811,S01130,54b05cfc4a609b0615e8523e9894237d,https://legiscan.com/NY/bill/S01130/2025,2025-06-11,2,2026-02-25,referred to housing,"Protects renters using a housing subsidy or voucher, or receiving public assistance from discrimination by the housing provider based on such renters' income or use of such housing subsidy, voucher or public assistance.","Protects renters using a housing subsidy or voucher, or receiving public assistance from discrimination by the housing provider based on such renters' income or use of such housing subsidy, voucher or public assistance."
1907354,S01201,0da7ba74ce1ba4b46d66a29b4e25b611,https://legiscan.com/NY/bill/S01201/2025,2025-01-08,1,2026-02-04,REPORTED AND COMMITTED TO FINANCE,"Requires the division of housing and community renewal, in collaboration with the New York state office for the aging, to establish a publicly accessible online database of available senior housing units; requires the New York state office for the aging to maintain the senior housing unit database.","Requires the division of housing and community renewal, in collaboration with the New York state office for the aging, to establish a publicly accessible online database of available senior housing units; requires the New York state office for the aging to maintain the senior housing unit database."
1907260,S01217,3a04ee28acba4473de22af231f5631cf,https://legiscan.com/NY/bill/S01217/2025,2025-01-08,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Provides that penalties may be levied against a person who intentionally withholds a housing accommodation from the market, including for the purpose of future co-operative conversion.","Provides that penalties may be levied against a person who intentionally withholds a housing accommodation from the market, including for the purpose of future co-operative conversion."
1907238,S01219,5f496a5bd601e80580b65c9b221f7900,https://legiscan.com/NY/bill/S01219/2025,2025-01-08,1,2026-01-07,REFERRED TO CITIES 1,"Requires, in cities having a population of one million or more, supportive housing be disbursed throughout the boroughs of such city in proportion to the borough population.","Requires, in cities having a population of one million or more, supportive housing be disbursed throughout the boroughs of such city in proportion to the borough population."
1908474,S01319,18be471818c21c948e40251336bdf7cb,https://legiscan.com/NY/bill/S01319/2025,2025-01-09,1,2025-01-09,REFERRED TO CHILDREN AND FAMILIES,"Relates to expanding the persons responsible for reporting cases of suspected child abuse to include employees, volunteers, or agents of any corporate entity having an agreement with a municipality as a tier II facility or any other shelter providing temporary housing to persons under the age of 18.","Relates to expanding the persons responsible for reporting cases of suspected child abuse to include employees, volunteers, or agents of any corporate entity having an agreement with a municipality as a tier II facility or any other shelter providing temporary housing to persons under the age of 18."
1908611,S01331,cef4f25a4d6227ec9190de9f1db99322,https://legiscan.com/NY/bill/S01331/2025,2025-01-09,1,2026-01-07,REFERRED TO ENERGY AND TELECOMMUNICATIONS,Creates a revolving loan fund through the New York state energy research and development authority for the purpose of building renewable energy storage systems scaled to function as microgrids to power housing owned by the New York city housing authority.,Creates a revolving loan fund through the New York state energy research and development authority for the purpose of building renewable energy storage systems scaled to function as microgrids to power housing owned by the New York city housing authority.
1908320,S01352,9c88a8d504ce319d396c054407a89747,https://legiscan.com/NY/bill/S01352/2025,2025-01-09,1,2026-01-07,REFERRED TO FINANCE,Authorizes the creation of state debt in the amount of 20 billion dollars in relation to enacting the save public housing bond act of 2025; provides for submission to the people of such proposal.,Authorizes the creation of state debt in the amount of 20 billion dollars in relation to enacting the save public housing bond act of 2025; provides for submission to the people of such proposal.
1908411,S01354,fef2afc224db344a04fffd0ea58a9f03,https://legiscan.com/NY/bill/S01354/2025,2025-01-09,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Relates to the conversion to condominium ownership for the preservation of expiring affordable housing in the city of New York; provides expanded homeownership opportunities from the conversion of certain residential rental buildings to condominium status by property owners that commit to preserve the inventory of expiring affordable housing in the city of New York.,Relates to the conversion to condominium ownership for the preservation of expiring affordable housing in the city of New York; provides expanded homeownership opportunities from the conversion of certain residential rental buildings to condominium status by property owners that commit to preserve the inventory of expiring affordable housing in the city of New York.
1908865,S01437,7b03eb6c52c430371ef0d51a436da2f8,https://legiscan.com/NY/bill/S01437/2025,2025-01-09,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Requires the division of housing and community renewal to publish on its website a database of building-wide major capital improvements installed by landlords in every city of more than one million inhabitants.,Requires the division of housing and community renewal to publish on its website a database of building-wide major capital improvements installed by landlords in every city of more than one million inhabitants.
1910306,S01462,b4c14578268a2b01c5abb5e9d24e6caf,https://legiscan.com/NY/bill/S01462/2025,2025-05-28,2,2026-01-07,"REFERRED TO CORPORATIONS, AUTHORITIES AND COMMISSIONS",Relates to establishing ground rent rebates for eligible homeowners and renters in the Battery Park project area; provides for a rebate program; provides for a process for application and certification.,Relates to establishing ground rent rebates for eligible homeowners and renters in the Battery Park project area; provides for a rebate program; provides for a process for application and certification.
1911098,S01557,62a0ca4e0b25c723e3694027c63fb1e6,https://legiscan.com/NY/bill/S01557/2025,2025-01-10,1,2026-01-07,REFERRED TO JUDICIARY,"Enacts the ""tenants organizing act""; allows tenants' groups, committees or other tenants' organizations to invite outside guests or visitors including elected officials, services providers, housing lawyers, etc. without being required to pay fees; defines ""tenants' organization""; provides for activities that tenants' organizations can take part in; provides for the manner in how a tenants' organization is established.","Enacts the ""tenants organizing act""; allows tenants' groups, committees or other tenants' organizations to invite outside guests or visitors including elected officials, services providers, housing lawyers, etc. without being required to pay fees; defines ""tenants' organization""; provides for activities that tenants' organizations can take part in; provides for the manner in how a tenants' organization is established."
1910747,S01572,a714972f0e9e4aceeb811699d564a8d4,https://legiscan.com/NY/bill/S01572/2025,2025-01-10,1,2026-01-07,REFERRED TO INVESTIGATIONS AND GOVERNMENT OPERATIONS,Imposes an excise tax on the failure of certain hedge funds owning excess single-family residences to dispose of such residences; establishes the housing down payment trust fund to provide funds to state housing finance agencies to establish new or supplement existing programs that provide down payment assistance to families purchasing homes within the state.,Imposes an excise tax on the failure of certain hedge funds owning excess single-family residences to dispose of such residences; establishes the housing down payment trust fund to provide funds to state housing finance agencies to establish new or supplement existing programs that provide down payment assistance to families purchasing homes within the state.
1911736,S01577,f0189fc51387d672161725e91deb0ee5,https://legiscan.com/NY/bill/S01577/2025,2025-01-10,1,2026-01-07,"REFERRED TO COMMERCE, ECONOMIC DEVELOPMENT AND SMALL BUSINESS","Requires housing affordability impact notes in relation to rules with the purpose or effect to increase or decrease the cost of constructing, purchasing, owning or selling a single family residence or a multi-unit housing development, either directly or indirectly.","Requires housing affordability impact notes in relation to rules with the purpose or effect to increase or decrease the cost of constructing, purchasing, owning or selling a single family residence or a multi-unit housing development, either directly or indirectly."
1914868,S01642,158c4dbc0475f3a2f50a5f1819cab40e,https://legiscan.com/NY/bill/S01642/2025,2025-01-13,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Requires rent stabilized housing accommodations lost or destroyed due to fire, natural disaster, act of God, act of war or eminent domain, to be replaced in any succeeding construction on the same parcel.","Requires rent stabilized housing accommodations lost or destroyed due to fire, natural disaster, act of God, act of war or eminent domain, to be replaced in any succeeding construction on the same parcel."
1915008,S01654,a8e3073975068d26c41a86d206f5ed6a,https://legiscan.com/NY/bill/S01654/2025,2025-01-13,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Establishes the ""New York City Housing Authority Facilities Modernization Act"" which shall assist with the installation, demolition, construction, reconstruction, excavation, rehabilitation, renovation, and repair of projects contracted out by the New York City Housing Authority (Part A); relates to reporting on lead-based paint poisoning prevention (Part B).","Establishes the ""New York City Housing Authority Facilities Modernization Act"" which shall assist with the installation, demolition, construction, reconstruction, excavation, rehabilitation, renovation, and repair of projects contracted out by the New York City Housing Authority (Part A); relates to reporting on lead-based paint poisoning prevention (Part B)."
1914939,S01658,3f1c2a9d85e41bd44a68b9720a63ac4e,https://legiscan.com/NY/bill/S01658/2025,2025-01-13,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Establishes certain rights for shareholders in limited-profit housing companies.,Establishes certain rights for shareholders in limited-profit housing companies.
1914947,S01695,15035531fe1163f5c6051027c2d9722b,https://legiscan.com/NY/bill/S01695/2025,2025-06-12,2,2026-01-07,REFERRED TO LOCAL GOVERNMENT,"Authorizes municipalities in the county of Orange to add unpaid housing code violation penalties, costs and fines to such municipalities' annual tax levy in accordance with applicable law.","Authorizes municipalities in the county of Orange to add unpaid housing code violation penalties, costs and fines to such municipalities' annual tax levy in accordance with applicable law."
1915138,S01718,4ed0c2bb7d2a874ce862283113921d0c,https://legiscan.com/NY/bill/S01718/2025,2025-01-13,1,2025-04-29,SUBSTITUTED BY A355C,"Provides for a partial exemption from taxation of certain residential real property transferred by a governmental entity, nonprofit housing organization, land bank or community land trust to low-income households; sets forth conditions for the discontinuance of such exemption.","Provides for a partial exemption from taxation of certain residential real property transferred by a governmental entity, nonprofit housing organization, land bank or community land trust to low-income households; sets forth conditions for the discontinuance of such exemption."
1915271,S01744,288b48c4be6c594c8f2ca5a83d863a58,https://legiscan.com/NY/bill/S01744/2025,2025-12-19,4,2025-12-19,APPROVAL MEMO.56,Requires each appropriate institution housing a defendant due to mental disease or defect to assign a critical time intervention care management team to the defendant and make a single point of access referral for the defendant prior to such defendant's discharge.,Requires each appropriate institution housing a defendant due to mental disease or defect to assign a critical time intervention care management team to the defendant and make a single point of access referral for the defendant prior to such defendant's discharge.
1915811,S01745,46fcdad4db975905c845844d1f599c09,https://legiscan.com/NY/bill/S01745/2025,2025-01-13,1,2026-01-07,REFERRED TO JUDICIARY,"Provides that the term ""landlord"" when used in the real property law, shall not include or apply to any corporation, entity or organization, hereinafter known as a ""cooperative entity"" that is or is operating for the purpose of providing housing and/or residences for its shareholders by leasing or subleasing to such shareholders, under proprietary leases or occupancy agreements or subleases of such leases or occupancy agreements of apartments or residences in the buildings or premises owned by such cooperative entities; makes related provisions for the term ""tenant"".","Provides that the term ""landlord"" when used in the real property law, shall not include or apply to any corporation, entity or organization, hereinafter known as a ""cooperative entity"" that is or is operating for the purpose of providing housing and/or residences for its shareholders by leasing or subleasing to such shareholders, under proprietary leases or occupancy agreements or subleases of such leases or occupancy agreements of apartments or residences in the buildings or premises owned by such cooperative entities; makes related provisions for the term ""tenant""."
1917363,S01843,bdc98355a690b2d94d7b6be57bc5bd8d,https://legiscan.com/NY/bill/S01843/2025,2025-01-14,1,2025-01-14,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Requires public housing authorities with housing complexes containing one hundred or more units to provide at least three meals or meal vouchers and drinking water for all tenants in the affected buildings each day of a disruption in water services that requires a pause of tenant use of water for drinking or cooking lasting over twenty-four hours.,Requires public housing authorities with housing complexes containing one hundred or more units to provide at least three meals or meal vouchers and drinking water for all tenants in the affected buildings each day of a disruption in water services that requires a pause of tenant use of water for drinking or cooking lasting over twenty-four hours.
1917511,S01851,ab71a0c288afcc6bea905c60d449a00b,https://legiscan.com/NY/bill/S01851/2025,2025-01-14,1,2026-01-27,REPORTED AND COMMITTED TO FINANCE,Establishes a New York Main Street development center in the division of housing and community renewal.,Establishes a New York Main Street development center in the division of housing and community renewal.
1917611,S01852,30fc1656da2b10e01c29e44c2fa12b10,https://legiscan.com/NY/bill/S01852/2025,2025-01-14,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Relates to regulations pertaining to housing accommodations in buildings with six or more dwelling units where seventy-five percent of the total residents are fifty-five or older.,Relates to regulations pertaining to housing accommodations in buildings with six or more dwelling units where seventy-five percent of the total residents are fifty-five or older.
1917530,S01922,01f7329e25036caa9a08455b4dca6603,https://legiscan.com/NY/bill/S01922/2025,2025-01-14,1,2026-01-07,REFERRED TO INVESTIGATIONS AND GOVERNMENT OPERATIONS,Relates to adding veterans to protected classes for unlawful housing discrimination.,Relates to adding veterans to protected classes for unlawful housing discrimination.
1918150,S01937,c113f560ec48f6c82cc40a85eefc50d5,https://legiscan.com/NY/bill/S01937/2025,2025-01-14,1,2026-01-07,REFERRED TO LOCAL GOVERNMENT,"Authorizes municipalities in the county of Rockland to add unpaid housing code violation penalties, costs and fines to such municipalities' annual tax levy in accordance with applicable law.","Authorizes municipalities in the county of Rockland to add unpaid housing code violation penalties, costs and fines to such municipalities' annual tax levy in accordance with applicable law."
1918307,S01992,15f24ce8e6c029177a0add8a37cbcdd1,https://legiscan.com/NY/bill/S01992/2025,2025-01-14,1,2026-01-07,REFERRED TO BANKS,"Establishes the ""New York public banking act""; authorizes municipal and other local governments to form and control public banks through the ownership of capital stock or other ownership interests, and to loan or grant public funds or lend public credit to such public banks for the public purposes of achieving cost savings, strengthening local economies, supporting community economic development, and addressing infrastructure and housing needs for localities.","Establishes the ""New York public banking act""; authorizes municipal and other local governments to form and control public banks through the ownership of capital stock or other ownership interests, and to loan or grant public funds or lend public credit to such public banks for the public purposes of achieving cost savings, strengthening local economies, supporting community economic development, and addressing infrastructure and housing needs for localities."
1917823,S02002,f7274cac3e77a022a31349906c0f8056,https://legiscan.com/NY/bill/S02002/2025,2025-01-14,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Provides that upon sale or other conveyance of a limited-profit housing company project to an entity other than a new limited-profit housing company, reserve and surplus funds must be held in escrow by the new owner and dedicated solely to defraying the costs of major capital improvements; provides that no rental may be increased to cover the cost of a major capital improvement until such reserve and surplus funds have been exhausted.","Provides that upon sale or other conveyance of a limited-profit housing company project to an entity other than a new limited-profit housing company, reserve and surplus funds must be held in escrow by the new owner and dedicated solely to defraying the costs of major capital improvements; provides that no rental may be increased to cover the cost of a major capital improvement until such reserve and surplus funds have been exhausted."
1919835,S02083,1bfc1cc5a48b7edd759d2c0fe1fbd3c1,https://legiscan.com/NY/bill/S02083/2025,2025-01-15,1,2026-01-07,REFERRED TO LOCAL GOVERNMENT,"Requires municipalities to include an Affordable Housing Needs Assessment to establish a data-based foundation for the creation and preservation of affordable housing in the municipality, utilizing the U.S. Department of Housing and Urban Development median income calculations, in their comprehensive plans.","Requires municipalities to include an Affordable Housing Needs Assessment to establish a data-based foundation for the creation and preservation of affordable housing in the municipality, utilizing the U.S. Department of Housing and Urban Development median income calculations, in their comprehensive plans."
1919918,S02084,e340e191c5a532fc4819d76ffbd043b3,https://legiscan.com/NY/bill/S02084/2025,2025-05-28,2,2026-01-07,REFERRED TO LOCAL GOVERNMENT,Requires municipalities to determine whether it is in the public interest to create a comprehensive plan adapted to the special requirements of the municipality and to determine whether it is in the public interest to update such comprehensive plan at least once every ten years to ensure that such plan addresses housing needs.,Requires municipalities to determine whether it is in the public interest to create a comprehensive plan adapted to the special requirements of the municipality and to determine whether it is in the public interest to update such comprehensive plan at least once every ten years to ensure that such plan addresses housing needs.
1919560,S02098,ab2c36e6ab6ba130eb942347713ee262,https://legiscan.com/NY/bill/S02098/2025,2025-01-15,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Requires the board of directors of a residential cooperative housing corporation to notify applicants seeking to purchase shares of the corporation of the reason or reasons the board of directors has refused such request.,Requires the board of directors of a residential cooperative housing corporation to notify applicants seeking to purchase shares of the corporation of the reason or reasons the board of directors has refused such request.
1920099,S02157,321ee4f19ff738be2c9ccde4d52bfacb,https://legiscan.com/NY/bill/S02157/2025,2025-03-03,2,2026-01-07,"REFERRED TO CORPORATIONS, AUTHORITIES AND COMMISSIONS",Relates to creating annual reporting obligations by municipal housing authorities to the authorities budget office with respect to state-funded activities of such municipal housing authorities.,Relates to creating annual reporting obligations by municipal housing authorities to the authorities budget office with respect to state-funded activities of such municipal housing authorities.
1920232,S02184,ca40e1e693476dd086f83fac4da3c1f3,https://legiscan.com/NY/bill/S02184/2025,2025-01-15,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Relates to enacting the ""NYCHA HVAC repair act""; provides for the heating and cooling of properties including dwelling units owned by the New York city housing authority through the installation of geothermal or air source heat pumps and for the replacement of lighting on New York city housing authority property with LED bulbs.","Relates to enacting the ""NYCHA HVAC repair act""; provides for the heating and cooling of properties including dwelling units owned by the New York city housing authority through the installation of geothermal or air source heat pumps and for the replacement of lighting on New York city housing authority property with LED bulbs."
1922526,S02251,21f5ef4595741e3ebba26af2c26244fa,https://legiscan.com/NY/bill/S02251/2025,2025-01-16,1,2026-01-07,"REFERRED TO CORPORATIONS, AUTHORITIES AND COMMISSIONS",Relates to the bond issuance charge as applied to the New York city housing development corporation.,Relates to the bond issuance charge as applied to the New York city housing development corporation.
1922758,S02289,089c13d71b05ee33be83ef47af4f3f91,https://legiscan.com/NY/bill/S02289/2025,2025-05-14,2,2026-03-04,ADVANCED TO THIRD READING,Expands the veterans' preference to include veterans who did not serve during a time of war for Mitchell-Lama housing.,Expands the veterans' preference to include veterans who did not serve during a time of war for Mitchell-Lama housing.
1923464,S02321,b9be638c6c29d6160de7adbf8b3d9901,https://legiscan.com/NY/bill/S02321/2025,2025-01-16,1,2026-01-07,REFERRED TO LOCAL GOVERNMENT,"Authorizes the city of Albany to add unpaid housing code violation penalties, costs and fines to such city's annual tax levy.","Authorizes the city of Albany to add unpaid housing code violation penalties, costs and fines to such city's annual tax levy."
1924311,S02323,4d55af68dfbfbeb4d68b11c983213428,https://legiscan.com/NY/bill/S02323/2025,2025-01-16,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Directs the New York city housing authority to establish occupant protection plans for projects having lead paint and post and maintain signs in conspicuous locations at the affected projects.,Directs the New York city housing authority to establish occupant protection plans for projects having lead paint and post and maintain signs in conspicuous locations at the affected projects.
1923378,S02326,48e709ba7bb5ea8ea658906939c8b1f0,https://legiscan.com/NY/bill/S02326/2025,2025-01-16,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Directs the New York City Housing Authority and the department of information technology and telecommunications of the city of New York to establish a 311 hotline to receive public housing complaints.,Directs the New York City Housing Authority and the department of information technology and telecommunications of the city of New York to establish a 311 hotline to receive public housing complaints.
1927055,S02409,e5db247b4145ebb7267775a3c5a7e55d,https://legiscan.com/NY/bill/S02409/2025,2025-01-17,1,2026-01-07,"REFERRED TO CRIME VICTIMS, CRIME AND CORRECTION",Relates to the housing of transgender or intersex incarcerated individuals; authorizes the sheriff to assign a transgender or intersex incarcerated individual to any facility housing unit which shall ensure the incarcerated individual's health and safety.,Relates to the housing of transgender or intersex incarcerated individuals; authorizes the sheriff to assign a transgender or intersex incarcerated individual to any facility housing unit which shall ensure the incarcerated individual's health and safety.
1927070,S02427,ebfdaa3551dcb918c4f05f27d5bc9f80,https://legiscan.com/NY/bill/S02427/2025,2025-01-17,1,2026-01-07,REFERRED TO LOCAL GOVERNMENT,"Authorizes the city of Lockport to add unpaid housing code violation penalties, costs and fines to such city's annual tax levy; provides the city of Lockport shall notify all owners or known interested parties of record of the placement of the code violations on the city tax levy as uncollected fines and penalties within thirty days of placement.","Authorizes the city of Lockport to add unpaid housing code violation penalties, costs and fines to such city's annual tax levy; provides the city of Lockport shall notify all owners or known interested parties of record of the placement of the code violations on the city tax levy as uncollected fines and penalties within thirty days of placement."
1927294,S02441,0f45cdc1e30523616601c822a46b11d9,https://legiscan.com/NY/bill/S02441/2025,2025-01-17,1,2026-01-07,"REFERRED TO CORPORATIONS, AUTHORITIES AND COMMISSIONS",Establishes the community development financial institution disability housing program within the New York state urban development corporation.,Establishes the community development financial institution disability housing program within the New York state urban development corporation.
1928194,S02457,6cce2b2ef18fd8c5720e370a795c3a52,https://legiscan.com/NY/bill/S02457/2025,2025-09-05,4,2025-09-05,APPROVAL MEMO.3,"Establishes the mechanical insulation energy savings program to provide grants for qualified mechanical insulation expenditures to school districts, public hospitals, public housing buildings, and political subdivisions that have completed a qualified audit.","Establishes the mechanical insulation energy savings program to provide grants for qualified mechanical insulation expenditures to school districts, public hospitals, public housing buildings, and political subdivisions that have completed a qualified audit."
1931320,S02523,594c7b65f2260d89e959f2aac57a296e,https://legiscan.com/NY/bill/S02523/2025,2025-01-21,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Establishes a jobs and housing pilot program to create jobs in the construction industry and address the housing crisis by developing or redeveloping housing that is affordable to individuals earning up to one hundred thirty percent of the area median income, adjusted for family size.","Establishes a jobs and housing pilot program to create jobs in the construction industry and address the housing crisis by developing or redeveloping housing that is affordable to individuals earning up to one hundred thirty percent of the area median income, adjusted for family size."
1931173,S02559,525157a46ebe2338f1fc859cd3a68220,https://legiscan.com/NY/bill/S02559/2025,2025-01-21,1,2026-01-07,REFERRED TO AGING,Provides for the establishment of the New York state home equity conversion information summary to provide notice of mortgagor's right and responsibilities under reverse mortgage loans issued under the home equity conversion mortgage program of the federal Department of Housing and Urban Development; provides that every authorized lender must provide copies of such summary not less than 5 days prior to closing on a reverse mortgage loan; establishes a private right of action for violations of such provisions.,Provides for the establishment of the New York state home equity conversion information summary to provide notice of mortgagor's right and responsibilities under reverse mortgage loans issued under the home equity conversion mortgage program of the federal Department of Housing and Urban Development; provides that every authorized lender must provide copies of such summary not less than 5 days prior to closing on a reverse mortgage loan; establishes a private right of action for violations of such provisions.
1933999,S02627,fc444f042c9f898190a0a0af9a2c0585,https://legiscan.com/NY/bill/S02627/2025,2025-02-04,2,2026-03-05,1ST REPORT CAL.479,Establishes the homeowner protection program; provides that the department of law shall establish the homeowner protection program to ensure the availability of free housing counseling and legal services to homeowners for the purposes of mitigating threats to homeownership; provides that the department of law shall provide grants to eligible not-for-profit housing counseling organizations and legal services organizations to provide services under the program.,Establishes the homeowner protection program; provides that the department of law shall establish the homeowner protection program to ensure the availability of free housing counseling and legal services to homeowners for the purposes of mitigating threats to homeownership; provides that the department of law shall provide grants to eligible not-for-profit housing counseling organizations and legal services organizations to provide services under the program.
1933880,S02635,ebe285dc8487431d9663a264c2143a2a,https://legiscan.com/NY/bill/S02635/2025,2025-01-22,1,2026-01-07,REFERRED TO INVESTIGATIONS AND GOVERNMENT OPERATIONS,"Enacts the ""vicarious liability for housing discrimination act""; imposes vicarious liability on a person for unlawful discriminatory practices related to the sale, rental, or lease of certain property by such person's agent.","Enacts the ""vicarious liability for housing discrimination act""; imposes vicarious liability on a person for unlawful discriminatory practices related to the sale, rental, or lease of certain property by such person's agent."
1934788,S02661,d81f5bebec233d3a13ffeede7322fb46,https://legiscan.com/NY/bill/S02661/2025,2025-01-22,1,2026-01-07,REFERRED TO HEALTH,Relates to including senior citizens as vulnerable populations eligible for supportive housing.,Relates to including senior citizens as vulnerable populations eligible for supportive housing.
1934558,S02700,1fc2c985dfbcc1691eac42c3aa4040b4,https://legiscan.com/NY/bill/S02700/2025,2025-01-22,1,2025-01-22,REFERRED TO JUDICIARY,Creates a special subpart of the housing part within the NYC civil court to handle cases involving condominiums and cooperative buildings.,Creates a special subpart of the housing part within the NYC civil court to handle cases involving condominiums and cooperative buildings.
