state,bill_id,bill_number,title,description,status,status_date,url
ME,2065501,,"An Act to Enhance the Safety of Judicial and Elected Officials, Constitutional Officers and the State Auditor by Allowing Certain Personal Information to Be Removed from Designated Public Records","An Act to Enhance the Safety of Judicial and Elected Officials, Constitutional Officers and the State Auditor by Allowing Certain Personal Information to Be Removed from Designated Public Records",1,2026-01-07,https://legiscan.com/ME/bill/LD2121/2025
ME,2065488,,An Act to Prevent Negative Impacts from Federal Funding Changes to and Fund Eligibility Determinations and Outreach for the Supplemental Nutrition Assistance Program,An Act to Prevent Negative Impacts from Federal Funding Changes to and Fund Eligibility Determinations and Outreach for the Supplemental Nutrition Assistance Program,1,2026-01-07,https://legiscan.com/ME/bill/LD2122/2025
ME,2065364,,"Resolve, to Improve Dental Care Access by Modifying the MaineCare Reimbursement Methodology for the Provision of Certain Dental Services","Resolve, to Improve Dental Care Access by Modifying the MaineCare Reimbursement Methodology for the Provision of Certain Dental Services",3,2026-03-25,https://legiscan.com/ME/bill/LD2123/2025
ME,2065342,,An Act to Support Emergency Shelter Funding Using Revenue from the Real Estate Transfer Tax,An Act to Support Emergency Shelter Funding Using Revenue from the Real Estate Transfer Tax,2,2026-03-25,https://legiscan.com/ME/bill/LD2124/2025
ME,2065490,,An Act to Sustain Access to Children's Residential Care Services,An Act to Sustain Access to Children's Residential Care Services,3,2026-03-10,https://legiscan.com/ME/bill/LD2125/2025
ME,2065417,,"An Act to Make Allocations from Maine Turnpike Authority Funds for the Maine Turnpike Authority for the Calendar Year Ending December 31, 2027","An Act to Make Allocations from Maine Turnpike Authority Funds for the Maine Turnpike Authority for the Calendar Year Ending December 31, 2027",4,2026-03-17,https://legiscan.com/ME/bill/LD2152/2025
ME,2065358,,An Act to Transfer the Responsibilities of the Governor's Energy Office to the Department of Energy Resources,An Act to Transfer the Responsibilities of the Governor's Energy Office to the Department of Energy Resources,4,2026-03-19,https://legiscan.com/ME/bill/LD2153/2025
ME,2066398,,An Act to Establish the Health Information Technology Fund to Support a State-designated Statewide Health Information Exchange,An Act to Establish the Health Information Technology Fund to Support a State-designated Statewide Health Information Exchange,3,2026-03-17,https://legiscan.com/ME/bill/LD2154/2025
ME,2066400,,An Act to Prohibit the Unauthorized Use of Drones on or over the Premises of Correctional Facilities and Jails,An Act to Prohibit the Unauthorized Use of Drones on or over the Premises of Correctional Facilities and Jails,2,2026-03-25,https://legiscan.com/ME/bill/LD2157/2025
ME,2069518,,An Act to Address Vacancies on the Knox County Budget Committee,An Act to Address Vacancies on the Knox County Budget Committee,4,2026-03-12,https://legiscan.com/ME/bill/LD2158/2025
ME,2069364,,An Act to Require School Buses to Be Equipped with and to Use School Bus Crossing Arms,An Act to Require School Buses to Be Equipped with and to Use School Bus Crossing Arms,1,2026-01-13,https://legiscan.com/ME/bill/LD2159/2025
ME,2069442,,An Act to Modify Provisions of Law Affecting Small Distilleries,An Act to Modify Provisions of Law Affecting Small Distilleries,6,2026-03-05,https://legiscan.com/ME/bill/LD2160/2025
